,data
843842,7.424988611632208
843843,7.335257224049051
843970,6.224755836438776
891705,9.811332839002857
891706,13.464808461735323
891707,14.34441584774038
891708,13.509549456110584
891709,12.786834181803181
891710,12.700616160734304
891711,12.454363601792899
891712,12.114296619629293
891713,11.826660810559233
891714,11.81545064528974
891715,10.745001953156008
891716,7.964549538589127
891717,5.452343989738365
891718,3.787612278653164
891719,2.587516373038428
891720,1.296098148502399
891721,0.40587972638969716
891722,0.10014452681732923
891833,12.995068337387238
891834,16.29702000858486
891835,16.965703857212343
891836,17.207258245451023
891837,16.671398588863614
891838,15.413440800450061
891839,14.370184129321444
891840,13.782773747922457
891841,13.350981793425719
891842,13.499308545831482
891843,12.645222726543336
891844,10.013348125530475
891845,7.306202078220468
891846,5.2223034044155545
891847,3.321524693586157
891848,1.5682397142581246
891849,0.44051008419040144
891850,0.12999344539105373
891961,15.731670252311487
891962,18.493044226732945
891963,18.301874349460526
891964,18.862908292234973
891965,18.61086024846969
891966,16.82510878858257
891967,15.163675631014241
891968,13.915127051848273
891969,13.34776363314631
891970,13.498478265187611
891971,13.500214450273983
891972,12.394905247580475
891973,10.448606112300263
891974,8.113839250443323
891975,4.927518902267996
891976,1.9484636105484598
891977,0.5025911318354744
891978,0.11942908558750358
892089,14.760429685468242
892090,18.51071751697691
892091,19.40411069256188
892092,19.827881340866426
892093,19.380910886011677
892094,17.707987748270593
892095,15.315882376174594
892096,13.218895080428451
892097,11.966921019253457
892098,12.326370072877541
892099,12.954647793634232
892100,12.812149522643361
892101,11.941196611601804
892102,9.89122107642023
892103,5.941696035845597
892104,2.148635958858416
892105,0.524398571494181
892106,0.10667154390822027
892217,13.496263797445657
892218,17.76918437842235
892219,20.168830218561038
892220,21.652815749381347
892221,21.415912822245584
892222,19.481296561092925
892223,16.362551462430314
892224,13.14656877352435
892225,11.11080564727174
892226,11.188140062694997
892227,11.944631243585457
892228,11.725774400365687
892229,11.203858989616784
892230,9.727554236377445
892231,5.953703890808349
892232,2.071505366243175
892233,0.4379493721949647
892234,0.10202435323282207
892345,14.698648894855491
892346,18.980675641288233
892347,21.29290943107142
892348,22.934016453299733
892349,23.89141918257872
892350,23.019471291524454
892351,19.58829131591768
892352,15.146340774018718
892353,12.02246511088036
892354,11.415178895989943
892355,11.69022677134482
892356,11.201875808388069
892357,10.811571122996881
892358,9.383162226344968
892359,5.6166866090854
892360,1.809634929693981
892361,0.37897039804711957
892362,0.06312455298925362
892473,18.60968375852295
892474,24.61403953283381
892475,27.322295921856075
892476,27.549369963061157
892477,27.956197504631916
892478,27.497127673501037
892479,23.69628257566327
892480,18.632723637975374
892481,14.827033722509057
892482,13.51238787407147
892483,13.153022069360759
892484,12.159212819068147
892485,11.197980181130548
892486,9.711686946754869
892487,5.576666320333312
892488,1.7131370574044733
892489,0.31941854841250966
892490,0.07837337574554955
892601,21.860565254422777
892602,29.439306711797165
892603,32.710835453551766
892604,32.06795098538339
892605,31.85506077686192
892606,31.781083999282224
892607,28.381467347694326
892608,22.89662899491456
892609,17.359304872267497
892610,15.460745716105524
892611,15.166191781345434
892612,13.983738948992464
892613,12.651045293729391
892614,10.325281951184637
892615,5.655151213880343
892616,1.6292550137274064
892617,0.287041879120555
892618,0.057511723595975645
892729,19.87150955310899
892730,27.03165960155447
892731,29.921968466368966
892732,30.132821766199545
892733,30.869434083424757
892734,31.825429501280098
892735,29.492539856242573
892736,23.64759332349359
892737,16.281615598810003
892738,14.06030265818004
892739,15.777984749941552
892740,15.34758877682992
892741,14.017647685849786
892742,11.080544433455243
892743,6.077821647736176
892744,1.741548894964688
892745,0.2941987514718292
892746,0.07691415006424569
892857,22.31207366389957
892858,31.145060994519003
892859,34.88076241920052
892860,33.821460077151094
892861,32.67933658386044
892862,32.38821536838931
892863,29.666271528269814
892864,23.77274811668576
892865,16.518687507460555
892866,15.203594407777889
892867,16.729334232371162
892868,15.886106753901075
892869,13.744444477831044
892870,10.53092915668418
892871,5.73801263793475
892872,1.8105597296905207
892873,0.313241433448745
892874,0.0547863943938944
892985,29.902768419105048
892986,42.10438200424004
892987,46.00459022377324
892988,42.27321141910626
892989,39.17486708648434
892990,37.845774263505824
892991,34.76835351071562
892992,28.42304025221187
892993,21.749196919292643
892994,20.356028074117635
892995,20.989715688555066
892996,17.86938090920349
892997,12.93837828252085
892998,8.215632719215819
892999,4.358497951421925
893000,1.69947560888327
893001,0.43386296134249525
893002,0.12095870569717317
893113,35.04006912501129
893114,49.596448799710025
893115,55.50277820264526
893116,53.06470569559688
893117,50.70354109248399
893118,49.40863938408384
893119,46.228826729498635
893120,39.43456961250333
893121,32.302113401974566
893122,29.96325118483243
893123,29.444916993090686
893124,24.186718266481353
893125,16.583396868619264
893126,10.036015350772143
893127,5.3889800457414365
893128,2.0617820658311663
893129,0.4968064660283431
893130,0.1389049660621156
893241,36.69302757932654
893242,51.917706248321
893243,58.57364089343006
893244,56.60455637411878
893245,55.05288957542824
893246,54.23604086209267
893247,51.080566233639324
893248,45.105870321328105
893249,38.97536096185907
893250,36.8444962850037
893251,35.78373850505156
893252,30.483074773737926
893253,22.678433556371793
893254,14.534175352734746
893255,7.485331658444638
893256,2.5334346691016103
893257,0.5272864643610902
893258,0.1035226077868842
893369,35.40714565791948
893370,48.1731178640738
893371,52.238623856519865
893372,49.17095584501434
893373,46.79703398366498
893374,46.46836356687583
