,data
0,0.2788867111216676
1,0.11015841453830172
2,0.019469313349888308
3,0.008186347525728329
4,0.4959398351265125
5,0.018007673572212987
6,0.007348318523685784
7,0.0023554788368970415
8,0.0020411058296954643
9,0.0026106187865381847
10,0.010361567901442157
11,0.017828759355304497
12,0.17219328006422177
13,0.17682087567968374
14,0.029800496403021525
15,0.009545064518867061
16,1.2500384932879414
17,0.03207201569124088
18,0.012713659685296022
19,0.0022794303056663623
20,0.0029148422518359674
21,0.004953620985989412
22,0.0013366835610107068
23,0.01601272478392398
24,0.028408041744167528
25,1.4536614943244683
26,0.2686233249463026
27,0.039684194168924464
28,0.0065628636921804834
29,1.2267753280236482
30,0.03126051074668485
31,0.017126350555628028
32,0.0033786353213587257
33,0.011187739040306026
34,6.165574470353548
35,0.0027828195903743
36,0.01976011019555113
37,0.23951942321976166
38,3.6797423348429423
39,0.5976065999008704
40,10.693182726952072
41,0.01321518231256564
42,0.9612413560728148
43,0.008426669774635954
44,0.020562584789116333
45,8.570236530390224
46,2.8555469315510225
47,6.200106798043145
48,0.0038569896643105162
49,0.02054648243212992
50,0.6374223751771446
51,3.679069829329388
52,0.599703142347555
53,10.695248853948062
54,3.596079835708812
55,0.9730765726525542
56,1.9008475528201276
57,3.7256695809081624
58,8.576163219342114
59,2.855691639087195
60,6.204882770511669
61,0.00608900302821917
62,0.014430720474927203
63,0.6386569280544514
64,3.6592416644485604
65,0.6020156585871793
66,10.698065838375639
67,3.594397476521355
68,0.1443595772327277
69,3.058590162383018
70,3.7272697894167357
71,8.573578341891658
72,2.8552163069621583
73,6.213579682774444
74,3.1923647687936194
75,0.0027907415298509654
76,0.01443378334126689
77,0.6415948716394165
78,3.653464116950374
79,2.8439598424138044
80,10.748189056611393
81,3.446841985053223
82,0.09193118462719409
83,3.0634125515651336
84,3.728847060815604
85,8.57555139132892
86,2.8508066357641293
87,6.213289959457478
88,3.2013591057907664
89,0.009662249992831695
90,0.0188973894176206
91,0.6479959065671808
92,3.022507759725328
93,4.490781123007031
94,10.750619225217996
95,3.451258022812307
96,3.716307602005931
97,6.853264112705739
98,7.409259356929884
99,9.811803760601029
100,2.8512446886510325
101,6.20834252886428
102,8.234621214178727
103,7.54479121751377
104,0.020975968212060662
105,0.6502408251474707
106,3.025669057032209
107,8.202611920971904
108,8.840449012214377
109,3.4516747113241633
110,4.643186291563935
111,7.127799202133193
112,7.6497804192309715
113,9.81608895326578
114,9.73953897514318
115,6.20905117034456
116,8.23510747500341
117,7.544753692311198
118,0.0015033545540976264
119,0.03248471808048107
120,0.8279152083698809
121,4.2698721511599365
122,8.20287801268106
123,8.839135726976282
124,4.6427211336689584
125,5.026424812502375
126,7.181063768159518
127,9.180724508391192
128,10.991225997403177
129,11.0124647955061
130,11.021604258478092
131,11.02385113022468
132,7.54472334011554
133,0.0026217717439290652
134,0.002480123656659436
135,0.5009551222477304
136,0.8284146930145271
137,4.318839804791662
138,8.20283424885749
139,8.839530978410988
140,5.180089050528031
141,6.401867343278635
142,7.624022878818724
143,10.996704571072126
144,11.000354883954296
145,11.012545456318286
146,11.02328853622513
147,11.030169369186277
148,11.019379827646747
149,5.267982470224764
150,0.0026296091745072266
151,8.230005351349734
152,0.823970791243515
153,5.630331277991909
154,8.200509314072436
155,8.837441955442829
156,5.1775225762106
157,6.40858030517408
158,7.625450484854165
159,10.99733256255317
160,10.999337486636085
161,9.710696864285158
162,11.022156971273441
163,11.029573109879992
164,11.023326442142821
165,10.361579456171706
166,0.004000396480367305
167,8.230315576124362
168,0.7742317134067092
169,5.6414689062138805
170,6.404626371941245
171,8.83373743923337
172,3.0537594729171835
173,6.093368745931148
174,7.61704033456281
175,10.995042081663764
176,9.509430023332117
177,8.923002689554895
178,11.019754919812355
179,11.029265797796475
180,11.023847714470554
181,10.370851313376036
182,9.51983905727459
183,2.699273638808503
184,0.5291091577716626
185,8.074182952947352
186,6.4035950465807
187,9.073609241448514
188,3.058278095738196
189,6.058177565083037
190,5.768069895815238
191,10.099884651022835
192,9.20956285552935
193,7.962195953597988
194,10.488641543977892
195,11.027182767802453
196,11.023338812431835
197,10.37138924147898
198,5.170744435020654
199,2.694439690678499
200,0.47454670813470967
201,8.063001155781715
202,3.4244633571914203
203,9.081583467765725
204,3.0570604360197624
205,4.5568495703055625
206,5.064194849727148
207,9.499852196474011
208,9.20261632023644
209,7.952555696825903
210,10.475895085659012
211,11.024806733559384
212,11.023477921608341
213,10.376812689532466
214,5.170328150408095
215,2.6923842073882893
216,0.06134550300819513
217,1.98527841787212
218,0.11063216645993622
219,9.07621672185761
220,3.055812125451724
221,4.566292167948915
222,5.04106023935973
223,9.484957929014431
224,9.191144240404688
225,7.293450521998177
226,10.47013279032094
227,11.023427377167916
228,11.024074100341288
229,11.036609012142824
230,6.666614969964982
231,2.6960898475057884
232,0.060873890354187395
233,2.063246705027642
234,0.14305476957233942
235,9.076431992053552
236,4.094462078626054
237,5.315988074624354
238,5.032264386550188
239,9.436198517200499
240,9.187530879610511
241,7.292284802134244
242,10.465840053626437
243,11.022992115387181
244,11.025083666796046
245,11.037152232770477
246,6.668130435439709
247,5.415150558685437
248,4.872763705532602
249,4.06494157172794
250,2.914311374845938
251,9.079467462975428
252,5.980281602772527
253,6.380962058832255
254,5.0649593733293266
255,9.43552243087853
256,9.18678447603265
257,7.293652222347007
258,10.465857624256733
259,11.023829605169231
260,11.029166060301238
261,11.036777662247811
262,0.0012682710627807633
263,0.01538390010620558
264,9.579693374530956
265,4.090173144840786
266,2.916878942315018
267,9.080163423942633
268,8.097658108888213
269,6.386697291639932
270,5.073187293231586
271,9.436298372405423
272,8.469989472834335
273,5.763590100941285
274,7.902624776193788
275,11.023980919870535
276,11.031711330110964
277,11.036529469785808
278,0.00225249609723014
279,0.0027395232522213803
280,9.592981426265878
281,4.086059213880514
282,2.9175365183117243
283,9.081035968640537
284,8.389502408366319
285,6.393304515207999
286,5.052340837871555
287,9.434831533983665
288,8.447694319012419
289,2.7956142244304116
290,7.184449594703422
291,8.010349276716585
292,9.440464000195796
293,8.470223978947972
294,0.0014331753274773736
295,0.003769551794618505
296,10.235567070642707
297,4.083550643173524
298,2.9166520474417728
299,9.077764826266392
300,8.397055333508941
301,6.014222497327963
302,4.593943432063864
303,9.432593411443204
304,8.451263906803858
305,2.7962599906196277
306,7.1767030111594785
307,4.152816189708846
308,9.328956356961546
309,0.005950533086594198
310,0.004448236477145371
311,10.235756707452307
312,4.23307744445951
313,2.9170237344588728
314,6.140164357908281
315,7.4870246968454435
316,5.9885162408781
317,4.57988288272665
318,9.422106854464989
319,0.060488610077666635
320,2.0753388018288375
321,1.1484370459921025
322,4.137904589273641
323,9.326497401445106
324,0.004586608317219785
325,0.00805953116483785
326,10.235733762101
327,4.236736681823617
328,2.9171938421389103
329,5.453231711555694
330,5.528348685467343
331,5.6169307769543275
332,1.683610377183265
333,9.425267058778234
334,0.04337823030438413
335,2.0363913486132286
336,1.1430735027995635
337,4.132514104449039
338,9.324742064287257
339,0.0033250623814288015
340,0.023493920112147328
341,10.235261939197622
342,4.237846169912395
